rating_id,user_id,product_id,rating,review,timestamp
3093,3216,761,5.0,Good product overall. Highly recommend.,2025-08-10T10:27:11.042985
3094,2530,1329,4.0,Good product overall. Highly recommend.,2025-11-17T10:27:11.043293
3095,2955,222,2.8,Good product overall. Decent value.,2026-04-17T10:27:11.043605
3096,1812,284,5.0,Good product overall. Highly recommend.,2026-05-10T10:27:11.043979
3097,3234,855,4.6,Good product overall. Highly recommend.,2025-11-25T10:27:11.044294
3098,453,887,5.0,Good product overall. Highly recommend.,2025-12-03T10:27:11.044589
3099,2859,60,4.7,Good product overall. Highly recommend.,2025-09-17T10:27:11.044940
3100,3053,739,5.0,Good product overall. Highly recommend.,2025-10-29T10:27:11.045267
3101,3971,676,4.7,Good product overall. Highly recommend.,2025-08-15T10:27:11.045561
3102,3902,436,4.9,Good product overall. Highly recommend.,2026-01-29T10:27:11.045907
3103,789,1196,5.0,Good product overall. Highly recommend.,2025-12-30T10:27:11.046212
3104,2184,999,3.9,Good product overall. Highly recommend.,2026-03-20T10:27:11.046574
3105,4863,1162,3.4,Good product overall. Decent value.,2026-02-28T10:27:11.046925
3106,1249,667,3.3,Good product overall. Decent value.,2025-08-19T10:27:11.047239
3107,3176,1499,5.0,Good product overall. Highly recommend.,2026-05-27T10:27:11.047539
3108,1022,1214,3.2,Good product overall. Decent value.,2025-10-15T10:27:11.047912
3109,2229,866,4.7,Good product overall. Highly recommend.,2025-12-30T10:27:11.048317
3110,2058,384,5.0,Good product overall. Highly recommend.,2026-02-09T10:27:11.048619
3111,661,345,3.1,Good product overall. Decent value.,2025-07-17T10:27:11.048969
3112,403,1190,3.6,Good product overall. Highly recommend.,2025-07-09T10:27:11.049283
3113,1095,854,3.6,Good product overall. Highly recommend.,2025-10-18T10:27:11.049577
3114,4524,394,3.7,Good product overall. Highly recommend.,2026-02-13T10:27:11.049918
3115,61,511,4.8,Good product overall. Highly recommend.,2025-09-03T10:27:11.050229
3116,801,499,5.0,Good product overall. Highly recommend.,2025-11-28T10:27:11.050594
3117,2048,333,4.5,Good product overall. Highly recommend.,2026-05-30T10:27:11.050954
3118,2529,425,3.8,Good product overall. Highly recommend.,2026-02-25T10:27:11.051268
3119,1481,1512,4.1,Good product overall. Highly recommend.,2026-01-21T10:27:11.051621
3120,1257,1297,5.0,Good product overall. Highly recommend.,2025-11-04T10:27:11.052012
3121,3305,656,5.0,Good product overall. Highly recommend.,2025-08-27T10:27:11.052320
3122,3391,805,4.6,Good product overall. Highly recommend.,2026-05-19T10:27:11.052613
3123,2734,1532,5.0,Good product overall. Highly recommend.,2026-05-16T10:27:11.052957
3124,407,65,5.0,Good product overall. Highly recommend.,2025-08-25T10:27:11.053267
3125,2865,1180,5.0,Good product overall. Highly recommend.,2025-06-12T10:27:11.053558
3126,4461,441,3.4,Good product overall. Decent value.,2025-10-08T10:27:11.053942
3127,436,763,5.0,Good product overall. Highly recommend.,2025-12-27T10:27:11.054354
3128,1810,553,5.0,Good product overall. Highly recommend.,2025-06-18T10:27:11.054752
3129,2729,1529,4.5,Good product overall. Highly recommend.,2026-04-12T10:27:11.055076
3130,405,1147,5.0,Good product overall. Highly recommend.,2025-10-16T10:27:11.055381
3131,2243,1272,5.0,Good product overall. Highly recommend.,2026-04-12T10:27:11.055668
3132,4346,578,5.0,Good product overall. Highly recommend.,2026-04-08T10:27:11.056007
3133,936,712,5.0,Good product overall. Highly recommend.,2026-01-18T10:27:11.056305
3134,3329,876,3.4,Good product overall. Decent value.,2025-08-04T10:27:11.056596
3135,4866,1348,4.2,Good product overall. Highly recommend.,2026-04-10T10:27:11.056940
3136,764,931,3.1,Good product overall. Decent value.,2025-11-09T10:27:11.057246
3137,3400,745,5.0,Good product overall. Highly recommend.,2025-11-15T10:27:11.057534
3138,3508,801,4.2,Good product overall. Highly recommend.,2025-12-02T10:27:11.057889
3139,2570,595,4.9,Good product overall. Highly recommend.,2026-02-05T10:27:11.058221
3140,3269,1299,3.5,Good product overall. Decent value.,2025-09-24T10:27:11.058581
3141,3552,872,4.1,Good product overall. Highly recommend.,2025-07-23T10:27:11.058934
3142,4912,722,3.3,Good product overall. Decent value.,2025-07-01T10:27:11.059260
3143,2258,469,3.4,Good product overall. Decent value.,2026-03-30T10:27:11.059559
3144,4597,478,3.3,Good product overall. Decent value.,2025-10-29T10:27:11.059914
3145,1512,371,3.9,Good product overall. Highly recommend.,2026-01-19T10:27:11.060235
3146,2538,1046,4.7,Good product overall. Highly recommend.,2026-04-11T10:27:11.060641
3147,3212,1079,3.0,Good product overall. Decent value.,2025-11-20T10:27:11.060993
3148,4495,329,4.6,Good product overall. Highly recommend.,2025-11-11T10:27:11.061301
3149,2746,447,4.6,Good product overall. Highly recommend.,2026-05-06T10:27:11.061633
3150,3065,1351,5.0,Good product overall. Highly recommend.,2026-02-23T10:27:11.062032
3151,2956,178,3.0,Good product overall. Decent value.,2026-02-23T10:27:11.062371
3152,1614,159,4.1,Good product overall. Highly recommend.,2026-04-08T10:27:11.062806
3153,3640,224,5.0,Good product overall. Highly recommend.,2026-03-14T10:27:11.063116
3154,4152,994,4.1,Good product overall. Highly recommend.,2026-03-01T10:27:11.063425
3155,2513,609,4.2,Good product overall. Highly recommend.,2025-08-14T10:27:11.063771
3156,3651,393,3.9,Good product overall. Highly recommend.,2026-03-08T10:27:11.064113
3157,904,465,4.0,Good product overall. Highly recommend.,2025-11-23T10:27:11.064430
3158,4999,156,5.0,Good product overall. Highly recommend.,2025-11-09T10:27:11.064788
3159,1315,1142,5.0,Good product overall. Highly recommend.,2025-12-10T10:27:11.065089
3160,4476,1070,4.2,Good product overall. Highly recommend.,2025-09-11T10:27:11.065394
3161,1615,560,3.7,Good product overall. Highly recommend.,2025-07-16T10:27:11.065722
3162,2574,1445,4.9,Good product overall. Highly recommend.,2025-06-22T10:27:11.066040
3163,2494,1015,2.7,Good product overall. Decent value.,2025-10-19T10:27:11.066344
3164,3662,630,3.9,Good product overall. Highly recommend.,2025-10-17T10:27:11.066857
3165,4998,400,4.7,Good product overall. Highly recommend.,2025-08-15T10:27:11.067180
3166,3440,1288,3.4,Good product overall. Decent value.,2025-09-29T10:27:11.067480
3167,3337,712,3.9,Good product overall. Highly recommend.,2025-09-30T10:27:11.067834
3168,4684,1208,5.0,Good product overall. Highly recommend.,2026-05-08T10:27:11.068136
3169,1022,789,4.6,Good product overall. Highly recommend.,2026-02-01T10:27:11.068442
3170,2369,1518,3.4,Good product overall. Decent value.,2025-12-19T10:27:11.068788
3171,708,255,4.3,Good product overall. Highly recommend.,2025-08-04T10:27:11.069145
3172,2136,648,4.3,Good product overall. Highly recommend.,2026-04-27T10:27:11.069468
3173,1033,1199,4.0,Good product overall. Highly recommend.,2025-11-29T10:27:11.069821
3174,4210,265,5.0,Good product overall. Highly recommend.,2026-02-04T10:27:11.070123
3175,4483,638,3.6,Good product overall. Highly recommend.,2026-05-02T10:27:11.070425
3176,714,873,5.0,Good product overall. Highly recommend.,2026-05-12T10:27:11.070846
3177,3119,1332,3.7,Good product overall. Highly recommend.,2026-04-06T10:27:11.071149
3178,2507,624,4.2,Good product overall. Highly recommend.,2026-01-31T10:27:11.071466
3179,2864,1009,5.0,Good product overall. Highly recommend.,2026-05-26T10:27:11.071880
3180,2945,198,4.3,Good product overall. Highly recommend.,2026-04-18T10:27:11.072247
3181,3567,566,5.0,Good product overall. Highly recommend.,2026-04-11T10:27:11.072653
3182,2448,778,5.0,Good product overall. Highly recommend.,2025-12-08T10:27:11.073026
3183,1867,971,3.5,Good product overall. Decent value.,2025-10-31T10:27:11.073339
3184,2213,1061,3.4,Good product overall. Decent value.,2025-07-24T10:27:11.073642
3185,1652,182,3.4,Good product overall. Decent value.,2025-07-18T10:27:11.074052
3186,4152,1007,3.3,Good product overall. Decent value.,2025-07-24T10:27:11.074376
3187,3990,12,3.2,Good product overall. Decent value.,2025-11-26T10:27:11.074804
3188,837,987,4.7,Good product overall. Highly recommend.,2026-01-03T10:27:11.075124
3189,833,707,3.9,Good product overall. Highly recommend.,2025-12-04T10:27:11.075433
3190,2292,203,4.9,Good product overall. Highly recommend.,2025-06-17T10:27:11.075777
3191,2943,1335,3.8,Good product overall. Highly recommend.,2026-03-01T10:27:11.076085
3192,3985,1112,5.0,Good product overall. Highly recommend.,2025-11-21T10:27:11.076385
3193,298,1125,5.0,Good product overall. Highly recommend.,2025-10-09T10:27:11.076712
3194,4873,359,4.6,Good product overall. Highly recommend.,2026-04-27T10:27:11.077030
3195,407,1060,4.3,Good product overall. Highly recommend.,2026-02-02T10:27:11.077422
3196,4249,1066,5.0,Good product overall. Highly recommend.,2025-11-22T10:27:11.077780
3197,2548,1108,4.7,Good product overall. Highly recommend.,2025-10-09T10:27:11.078102
3198,1392,1462,5.0,Good product overall. Highly recommend.,2025-07-07T10:27:11.078408
3199,4871,48,5.0,Good product overall. Highly recommend.,2025-10-15T10:27:11.078861
3200,2554,36,5.0,Good product overall. Highly recommend.,2025-11-20T10:27:11.079176
3201,2055,565,3.9,Good product overall. Highly recommend.,2026-02-05T10:27:11.079473
3202,57,45,4.1,Good product overall. Highly recommend.,2026-06-04T10:27:11.079867
3203,2930,536,5.0,Good product overall. Highly recommend.,2026-04-03T10:27:11.080181
3204,4999,1381,5.0,Good product overall. Highly recommend.,2025-09-17T10:27:11.080514
3205,4205,172,4.2,Good product overall. Highly recommend.,2026-02-17T10:27:11.080884
3206,234,109,3.7,Good product overall. Highly recommend.,2025-07-14T10:27:11.081262
3207,1960,774,5.0,Good product overall. Highly recommend.,2026-03-26T10:27:11.081573
3208,1502,936,3.3,Good product overall. Decent value.,2025-09-24T10:27:11.081955
3209,3496,455,4.7,Good product overall. Highly recommend.,2025-12-22T10:27:11.082314
3210,2145,122,5.0,Good product overall. Highly recommend.,2026-03-23T10:27:11.082757
3211,3161,1330,5.0,Good product overall. Highly recommend.,2025-12-18T10:27:11.083076
3212,394,1199,3.9,Good product overall. Highly recommend.,2026-02-06T10:27:11.083389
3213,1728,731,3.9,Good product overall. Highly recommend.,2026-03-25T10:27:11.083790
3214,3427,337,5.0,Good product overall. Highly recommend.,2025-07-04T10:27:11.084150
3215,2132,750,4.7,Good product overall. Highly recommend.,2026-05-10T10:27:11.084474
3216,1714,705,5.0,Good product overall. Highly recommend.,2025-08-21T10:27:11.084822
3217,1556,959,5.0,Good product overall. Highly recommend.,2025-11-28T10:27:11.085128
3218,1596,198,5.0,Good product overall. Highly recommend.,2025-12-10T10:27:11.085432
3219,4813,1259,4.4,Good product overall. Highly recommend.,2026-03-23T10:27:11.085759
3220,486,862,5.0,Good product overall. Highly recommend.,2026-05-05T10:27:11.086064
3221,209,1465,4.6,Good product overall. Highly recommend.,2025-07-22T10:27:11.086366
3222,3756,1448,3.5,Good product overall. Decent value.,2026-01-26T10:27:11.086763
3223,2575,23,3.5,Good product overall. Decent value.,2025-07-05T10:27:11.087075
3224,1986,1432,3.2,Good product overall. Decent value.,2025-11-19T10:27:11.087387
3225,747,596,5.0,Good product overall. Highly recommend.,2025-07-29T10:27:11.087705
3226,730,1260,5.0,Good product overall. Highly recommend.,2025-10-26T10:27:11.088017
3227,3440,752,3.7,Good product overall. Highly recommend.,2026-05-11T10:27:11.088319
3228,1282,1313,5.0,Good product overall. Highly recommend.,2026-01-09T10:27:11.088735
3229,3507,355,3.3,Good product overall. Decent value.,2025-11-06T10:27:11.089073
3230,4424,261,4.9,Good product overall. Highly recommend.,2025-08-15T10:27:11.089391
3231,1501,1350,3.8,Good product overall. Highly recommend.,2025-09-12T10:27:11.089758
3232,1669,532,3.8,Good product overall. Highly recommend.,2025-10-12T10:27:11.090082
3233,1538,1248,4.6,Good product overall. Highly recommend.,2025-08-04T10:27:11.090390
3234,4696,654,4.1,Good product overall. Highly recommend.,2025-08-22T10:27:11.090795
3235,1370,1158,3.7,Good product overall. Highly recommend.,2026-05-04T10:27:11.091104
3236,3954,1313,3.9,Good product overall. Highly recommend.,2025-09-30T10:27:11.091476
3237,1442,660,4.9,Good product overall. Highly recommend.,2025-07-22T10:27:11.091905
3238,3756,912,3.6,Good product overall. Highly recommend.,2025-11-30T10:27:11.092262
3239,837,645,3.5,Good product overall. Decent value.,2025-09-16T10:27:11.092567
3240,2729,1379,5.0,Good product overall. Highly recommend.,2026-02-22T10:27:11.092905
3241,1542,1098,4.2,Good product overall. Highly recommend.,2025-11-09T10:27:11.093219
3242,2844,868,5.0,Good product overall. Highly recommend.,2026-05-07T10:27:11.093509
3243,658,431,5.0,Good product overall. Highly recommend.,2026-04-26T10:27:11.093856
3244,1046,344,5.0,Good product overall. Highly recommend.,2026-01-31T10:27:11.094212
3245,4226,460,4.5,Good product overall. Highly recommend.,2026-02-18T10:27:11.094582
3246,2145,1313,3.6,Good product overall. Highly recommend.,2026-01-02T10:27:11.095023
3247,4189,589,3.6,Good product overall. Highly recommend.,2025-12-16T10:27:11.095351
3248,2717,591,5.0,Good product overall. Highly recommend.,2025-10-16T10:27:11.095641
3249,4620,591,4.9,Good product overall. Highly recommend.,2025-06-06T10:27:11.095983
3250,1893,1288,5.0,Good product overall. Highly recommend.,2025-09-12T10:27:11.096293
3251,4604,411,5.0,Good product overall. Highly recommend.,2025-12-02T10:27:11.096579
3252,3045,309,5.0,Good product overall. Highly recommend.,2026-02-15T10:27:11.096947
3253,1576,74,5.0,Good product overall. Highly recommend.,2025-06-18T10:27:11.097271
3254,2783,510,3.6,Good product overall. Highly recommend.,2026-05-04T10:27:11.097573
3255,518,721,4.8,Good product overall. Highly recommend.,2025-06-22T10:27:11.097931
3256,3112,587,4.4,Good product overall. Highly recommend.,2026-05-26T10:27:11.098250
3257,4363,886,5.0,Good product overall. Highly recommend.,2025-07-13T10:27:11.098614
3258,1243,1158,5.0,Good product overall. Highly recommend.,2026-01-26T10:27:11.098967
3259,836,964,5.0,Good product overall. Highly recommend.,2025-10-05T10:27:11.099278
3260,3402,658,5.0,Good product overall. Highly recommend.,2026-05-28T10:27:11.099569
3261,381,1118,5.0,Good product overall. Highly recommend.,2026-04-27T10:27:11.099901
3262,1748,80,5.0,Good product overall. Highly recommend.,2026-03-14T10:27:11.100322
3263,841,368,5.0,Good product overall. Highly recommend.,2026-02-18T10:27:11.100631
3264,2771,1193,5.0,Good product overall. Highly recommend.,2026-04-12T10:27:11.101060
3265,791,367,5.0,Good product overall. Highly recommend.,2025-11-04T10:27:11.101369
3266,4195,1222,3.9,Good product overall. Highly recommend.,2026-02-28T10:27:11.101670
3267,4551,314,4.2,Good product overall. Highly recommend.,2026-01-24T10:27:11.102052
3268,2145,203,5.0,Good product overall. Highly recommend.,2026-03-13T10:27:11.102410
3269,1890,839,4.6,Good product overall. Highly recommend.,2025-11-06T10:27:11.102851
3270,1046,1524,3.5,Good product overall. Decent value.,2026-01-21T10:27:11.103171
3271,1663,655,5.0,Good product overall. Highly recommend.,2026-04-12T10:27:11.103464
3272,298,689,4.2,Good product overall. Highly recommend.,2026-04-03T10:27:11.103809
3273,3218,1266,4.9,Good product overall. Highly recommend.,2025-10-23T10:27:11.104115
3274,4510,1012,4.4,Good product overall. Highly recommend.,2026-05-20T10:27:11.104475
3275,1022,161,5.0,Good product overall. Highly recommend.,2025-07-30T10:27:11.104854
3276,1705,206,3.6,Good product overall. Highly recommend.,2025-09-04T10:27:11.105172
3277,1526,612,3.8,Good product overall. Highly recommend.,2026-03-08T10:27:11.105473
3278,3222,1447,3.7,Good product overall. Highly recommend.,2025-12-06T10:27:11.105826
3279,3396,551,5.0,Good product overall. Highly recommend.,2026-05-16T10:27:11.106126
3280,1575,426,5.0,Good product overall. Highly recommend.,2025-08-21T10:27:11.106429
3281,1543,1446,3.4,Good product overall. Decent value.,2025-12-13T10:27:11.106871
3282,679,911,4.4,Good product overall. Highly recommend.,2026-01-30T10:27:11.107277
3283,1641,361,5.0,Good product overall. Highly recommend.,2026-04-15T10:27:11.107581
3284,2403,726,4.2,Good product overall. Highly recommend.,2026-03-27T10:27:11.107925
3285,4581,930,4.8,Good product overall. Highly recommend.,2025-10-25T10:27:11.108235
3286,1325,1309,4.8,Good product overall. Highly recommend.,2026-06-02T10:27:11.108529
3287,1764,374,3.8,Good product overall. Highly recommend.,2026-01-11T10:27:11.108875
3288,4779,45,3.7,Good product overall. Highly recommend.,2025-07-22T10:27:11.109196
3289,4376,1254,4.5,Good product overall. Highly recommend.,2025-07-30T10:27:11.109492
3290,4913,161,5.0,Good product overall. Highly recommend.,2026-05-30T10:27:11.109837
3291,4594,987,4.0,Good product overall. Highly recommend.,2025-08-18T10:27:11.110138
3292,4666,803,4.4,Good product overall. Highly recommend.,2025-08-20T10:27:11.110495
3293,4298,446,5.0,Good product overall. Highly recommend.,2025-08-18T10:27:11.110879
3294,1011,1324,5.0,Good product overall. Highly recommend.,2025-07-19T10:27:11.111186
3295,2379,1164,5.0,Good product overall. Highly recommend.,2025-06-21T10:27:11.111482
3296,2236,943,4.2,Good product overall. Highly recommend.,2026-03-09T10:27:11.111836
3297,684,481,5.0,Good product overall. Highly recommend.,2025-07-01T10:27:11.112183
3298,296,18,3.4,Good product overall. Decent value.,2026-04-20T10:27:11.112523
3299,2760,742,3.1,Good product overall. Decent value.,2025-12-20T10:27:11.112883
3300,3248,1065,5.0,Good product overall. Highly recommend.,2025-10-17T10:27:11.113278
3301,2730,432,3.7,Good product overall. Highly recommend.,2026-03-13T10:27:11.113584
3302,281,970,3.3,Good product overall. Decent value.,2025-08-06T10:27:11.113943
3303,3292,1239,4.6,Good product overall. Highly recommend.,2025-10-26T10:27:11.114256
3304,3546,1028,5.0,Good product overall. Highly recommend.,2025-09-06T10:27:11.114651
3305,4419,756,5.0,Good product overall. Highly recommend.,2026-01-19T10:27:11.114999
3306,571,436,3.5,Good product overall. Decent value.,2026-03-15T10:27:11.115323
3307,487,138,4.8,Good product overall. Highly recommend.,2025-06-15T10:27:11.115625
3308,2905,830,5.0,Good product overall. Highly recommend.,2026-04-23T10:27:11.115968
3309,2074,625,5.0,Good product overall. Highly recommend.,2026-02-20T10:27:11.116267
3310,3298,1257,5.0,Good product overall. Highly recommend.,2025-06-20T10:27:11.116552
3311,1647,595,3.1,Good product overall. Decent value.,2025-12-13T10:27:11.116888
3312,3596,725,4.4,Good product overall. Highly recommend.,2025-07-01T10:27:11.117197
3313,1679,93,5.0,Good product overall. Highly recommend.,2025-07-02T10:27:11.117488
3314,3777,295,3.8,Good product overall. Highly recommend.,2025-11-05T10:27:11.117846
3315,4565,85,5.0,Good product overall. Highly recommend.,2025-08-30T10:27:11.118139
3316,2709,1185,4.8,Good product overall. Highly recommend.,2025-07-28T10:27:11.118484
3317,4980,925,3.2,Good product overall. Decent value.,2025-12-18T10:27:11.118905
3318,2453,1068,4.0,Good product overall. Highly recommend.,2026-03-15T10:27:11.119294
3319,818,386,4.0,Good product overall. Highly recommend.,2026-01-15T10:27:11.119618
3320,1369,683,5.0,Good product overall. Highly recommend.,2026-03-11T10:27:11.119965
3321,4491,708,4.3,Good product overall. Highly recommend.,2025-10-31T10:27:11.120278
3322,41,285,5.0,Good product overall. Highly recommend.,2025-09-16T10:27:11.120571
3323,4519,221,3.0,Good product overall. Decent value.,2026-01-17T10:27:11.120957
3324,4705,98,5.0,Good product overall. Highly recommend.,2025-07-24T10:27:11.121260
3325,946,1198,4.1,Good product overall. Highly recommend.,2026-01-02T10:27:11.121561
3326,851,1527,3.9,Good product overall. Highly recommend.,2025-12-04T10:27:11.121906
3327,4575,123,4.1,Good product overall. Highly recommend.,2025-06-30T10:27:11.122258
3328,1984,163,5.0,Good product overall. Highly recommend.,2025-10-03T10:27:11.122655
3329,2235,1289,5.0,Good product overall. Highly recommend.,2025-08-02T10:27:11.123004
3330,3290,1410,5.0,Good product overall. Highly recommend.,2025-11-05T10:27:11.123305
3331,592,522,5.0,Good product overall. Highly recommend.,2026-03-10T10:27:11.123590
3332,2484,844,4.2,Good product overall. Highly recommend.,2025-12-24T10:27:11.123944
3333,2187,1418,4.9,Good product overall. Highly recommend.,2025-06-12T10:27:11.124266
3334,1461,1178,4.2,Good product overall. Highly recommend.,2026-02-17T10:27:11.124612
3335,3260,1229,3.3,Good product overall. Decent value.,2026-01-08T10:27:11.124963
3336,2077,260,2.9,Good product overall. Decent value.,2026-04-24T10:27:11.125271
3337,2320,929,4.8,Good product overall. Highly recommend.,2026-01-15T10:27:11.125657
3338,3010,284,5.0,Good product overall. Highly recommend.,2025-08-17T10:27:11.125998
3339,3279,1433,4.6,Good product overall. Highly recommend.,2025-12-15T10:27:11.126303
3340,1522,1540,4.4,Good product overall. Highly recommend.,2025-10-27T10:27:11.126661
3341,1450,1031,3.2,Good product overall. Decent value.,2026-04-16T10:27:11.127013
3342,4497,1123,3.3,Good product overall. Decent value.,2026-03-19T10:27:11.127378
3343,3148,629,4.3,Good product overall. Highly recommend.,2026-01-24T10:27:11.127766
3344,4399,327,3.1,Good product overall. Decent value.,2025-09-29T10:27:11.128085
3345,1323,4,2.8,Good product overall. Decent value.,2025-10-09T10:27:11.128398
3346,126,1203,5.0,Good product overall. Highly recommend.,2025-06-25T10:27:11.128718
3347,2933,506,5.0,Good product overall. Highly recommend.,2026-04-15T10:27:11.129030
3348,2607,1406,5.0,Good product overall. Highly recommend.,2026-04-28T10:27:11.129325
3349,2799,961,4.9,Good product overall. Highly recommend.,2026-02-05T10:27:11.129616
3350,3604,241,3.0,Good product overall. Decent value.,2025-06-27T10:27:11.129969
3351,1670,718,3.8,Good product overall. Highly recommend.,2025-08-03T10:27:11.130277
3352,14,971,4.5,Good product overall. Highly recommend.,2026-05-10T10:27:11.130648
3353,1931,632,4.0,Good product overall. Highly recommend.,2025-10-03T10:27:11.131004
3354,4509,708,4.4,Good product overall. Highly recommend.,2025-11-29T10:27:11.131311
3355,3828,407,3.0,Good product overall. Decent value.,2026-03-27T10:27:11.131738
3356,941,73,4.2,Good product overall. Highly recommend.,2026-02-03T10:27:11.132057
3357,204,466,2.7,Good product overall. Decent value.,2026-03-02T10:27:11.132403
3358,3136,690,4.9,Good product overall. Highly recommend.,2025-11-05T10:27:11.132879
3359,3646,557,5.0,Good product overall. Highly recommend.,2026-05-02T10:27:11.133201
3360,1933,391,3.7,Good product overall. Highly recommend.,2026-04-15T10:27:11.133506
3361,750,731,4.7,Good product overall. Highly recommend.,2025-09-21T10:27:11.133859
3362,4999,465,3.5,Good product overall. Decent value.,2025-09-02T10:27:11.134186
3363,2467,1538,3.7,Good product overall. Highly recommend.,2025-11-06T10:27:11.134626
3364,3542,1344,4.0,Good product overall. Highly recommend.,2025-11-29T10:27:11.135076
3365,1739,620,3.3,Good product overall. Decent value.,2025-07-26T10:27:11.135502
3366,1691,61,4.8,Good product overall. Highly recommend.,2025-07-06T10:27:11.135888
3367,4657,638,3.2,Good product overall. Decent value.,2026-04-28T10:27:11.136239
3368,3121,729,5.0,Good product overall. Highly recommend.,2026-02-25T10:27:11.136575
3369,3107,1454,4.6,Good product overall. Highly recommend.,2026-04-21T10:27:11.136981
3370,3285,425,3.5,Good product overall. Decent value.,2025-06-09T10:27:11.137332
3371,2693,401,3.0,Good product overall. Decent value.,2026-01-02T10:27:11.137780
3372,1383,666,3.8,Good product overall. Highly recommend.,2025-07-13T10:27:11.138176
3373,1742,278,3.1,Good product overall. Decent value.,2025-12-21T10:27:11.138643
3374,1773,1407,5.0,Good product overall. Highly recommend.,2025-09-17T10:27:11.139054
3375,2630,1352,5.0,Good product overall. Highly recommend.,2025-08-05T10:27:11.139391
3376,4655,916,3.2,Good product overall. Decent value.,2026-01-26T10:27:11.139769
3377,3329,1221,4.4,Good product overall. Highly recommend.,2025-10-24T10:27:11.140133
3378,2583,935,4.3,Good product overall. Highly recommend.,2025-07-12T10:27:11.140485
3379,2839,454,3.6,Good product overall. Highly recommend.,2025-06-28T10:27:11.140889
3380,4065,1245,2.7,Good product overall. Decent value.,2025-06-21T10:27:11.141256
3381,2411,794,2.7,Good product overall. Decent value.,2025-10-27T10:27:11.141604
3382,724,591,3.8,Good product overall. Highly recommend.,2025-06-16T10:27:11.142002
3383,626,1512,3.6,Good product overall. Highly recommend.,2026-05-16T10:27:11.142543
3384,2525,319,3.8,Good product overall. Highly recommend.,2025-10-13T10:27:11.143003
3385,1675,1031,3.1,Good product overall. Decent value.,2025-10-17T10:27:11.143334
3386,120,685,3.4,Good product overall. Decent value.,2026-02-25T10:27:11.143630
3387,4076,291,4.8,Good product overall. Highly recommend.,2026-02-28T10:27:11.144108
3388,2207,1333,4.8,Good product overall. Highly recommend.,2026-01-27T10:27:11.144478
3389,136,210,5.0,Good product overall. Highly recommend.,2026-04-02T10:27:11.144936
3390,4958,780,4.6,Good product overall. Highly recommend.,2026-02-23T10:27:11.145289
3391,2438,847,3.2,Good product overall. Decent value.,2026-03-19T10:27:11.145643
3392,608,1496,3.6,Good product overall. Highly recommend.,2025-11-10T10:27:11.146053
3393,2567,536,5.0,Good product overall. Highly recommend.,2026-02-22T10:27:11.146376
3394,3985,794,4.0,Good product overall. Highly recommend.,2025-07-09T10:27:11.146808
3395,3552,986,4.1,Good product overall. Highly recommend.,2025-12-31T10:27:11.147188
3396,3927,799,4.7,Good product overall. Highly recommend.,2026-03-02T10:27:11.147534
3397,4882,792,4.2,Good product overall. Highly recommend.,2025-06-07T10:27:11.147926
3398,40,399,5.0,Good product overall. Highly recommend.,2026-04-21T10:27:11.148272
3399,1905,1416,3.6,Good product overall. Highly recommend.,2026-03-30T10:27:11.148602
3400,4596,1000,5.0,Good product overall. Highly recommend.,2025-08-28T10:27:11.148984
3401,776,277,5.0,Good product overall. Highly recommend.,2026-06-05T10:27:11.149338
3402,3417,351,5.0,Good product overall. Highly recommend.,2025-10-01T10:27:11.149632
3403,4940,248,4.4,Good product overall. Highly recommend.,2026-04-30T10:27:11.150116
3404,4940,608,3.6,Good product overall. Highly recommend.,2026-04-18T10:27:11.150474
3405,2883,1107,3.5,Good product overall. Decent value.,2025-10-13T10:27:11.150876
3406,3461,727,5.0,Good product overall. Highly recommend.,2025-11-05T10:27:11.151200
3407,341,1514,5.0,Good product overall. Highly recommend.,2025-08-31T10:27:11.151536
3408,4778,580,5.0,Good product overall. Highly recommend.,2025-06-17T10:27:11.151913
3409,3264,308,2.5,Good product overall. Decent value.,2025-11-03T10:27:11.152254
3410,1507,1056,5.0,Good product overall. Highly recommend.,2025-09-22T10:27:11.152583
3411,4640,939,3.9,Good product overall. Highly recommend.,2025-11-11T10:27:11.153026
3412,2514,147,5.0,Good product overall. Highly recommend.,2026-05-31T10:27:11.153389
3413,3116,1159,4.2,Good product overall. Highly recommend.,2025-06-26T10:27:11.153740
3414,1391,755,4.6,Good product overall. Highly recommend.,2026-02-28T10:27:11.154213
3415,2764,324,5.0,Good product overall. Highly recommend.,2025-10-17T10:27:11.154601
3416,4908,1081,3.1,Good product overall. Decent value.,2025-08-29T10:27:11.155038
3417,2745,1034,5.0,Good product overall. Highly recommend.,2026-05-14T10:27:11.155461
3418,4657,868,3.2,Good product overall. Decent value.,2026-05-08T10:27:11.155861
3419,1824,1441,3.9,Good product overall. Highly recommend.,2025-10-01T10:27:11.156269
3420,584,1509,3.2,Good product overall. Decent value.,2026-05-11T10:27:11.156578
3421,3841,282,3.5,Good product overall. Decent value.,2025-07-08T10:27:11.156937
3422,1920,285,5.0,Good product overall. Highly recommend.,2025-07-20T10:27:11.157247
3423,4697,743,5.0,Good product overall. Highly recommend.,2025-06-11T10:27:11.157533
3424,1142,200,4.8,Good product overall. Highly recommend.,2026-03-19T10:27:11.157879
3425,3807,73,3.7,Good product overall. Highly recommend.,2026-02-25T10:27:11.158187
3426,1677,94,3.4,Good product overall. Decent value.,2025-08-26T10:27:11.158561
